run_id,case_id,rank,chunk_id,relevance,reviewer_a,reviewer_b,reviewer_a_label,reviewer_b_label,rationale,label_method,suggested_relevance,document_name,page_number,section_title,score,text
small-local-384,idf_ar_prevalence_rephrased,1,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p46_c118,relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,46,Key messages:,0.8806,"Key messages:

An estimated 589 million adults aged 20–79 years
are living with diabetes. This represents 11.1% of
the world’s population in this age group.

The total number of adults living with diabetes is
predicted to rise to 853 million (13%) by 2050.

An estimated 252 million adults living with diabetes
are unaware they have the condition.

One in four adults (158 million) living with diabetes
are aged over 65.

An estimated 635 million adults aged 20–79 years
are living with impaired glucose tolerance (12%).

Over USD 1 trillion was spent on diabetes in 2024.
This represents 12% of global health expenditure.

Over 3.4 million people died as a result of diabetes
in 2024. This corresponds to 9.3% of global deaths
from all causes.

An estimated 9.1 million people are living with type
1 diabetes. The majority (69%) are aged 20-59.

An estimated 1 in 5 live births (23 million) are
affected by some form of hyperglycaemia
in pregnancy.

IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org | 41
IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org | 41"
small-local-384,idf_ar_prevalence_rephrased,2,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p53_c136,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,53,"Figure 3.2 Prevalence of diabetes among men and women (20–79 years), 2024.",0.8486,"|  | 2024 | 2050 |
| --- | --- | --- |
| Adult population (65-99 years) | 667.8 million | 1.1 billion |
| Prevalence (65-99 years) | 23.7% | 24.3% |
| Number of people over 65 with diabetes (65–99 years) | 158.3 million | 278 million |"
small-local-384,idf_ar_prevalence_rephrased,3,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p92_c229,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,92,"Figure 4.5 Estimated prevalence (%) of diabetes by age and sex, IDF South and Central America
Region 2024.",0.8476,"| At a glance |  |  |
| --- | --- | --- |
|  | 2024 | 2050 |
| Adult population (20-79 years) | 1.74b | 1.72b |
| Diabetes (20-79 years) |  |  |
| Regional prevalence | 12.4% | 14.7% |
| Age-standardised prevalence | 11.1% | 12.8% |
| Number of people with diabetes (20-79 years) | 215m | 254m |
| Number of deaths due to diabetes (20-79 years) | 1.2m |  |
| Healthcare expenditure due to diabetes (20-79 years) |  |  |
| Total healthcare expenditure, USD | 246.3b | 237.7b |
| Impaired glucose tolerance (20-79 years) |  |  |
| Regional prevalence | 14.4% | 15.5% |
| Age-standardised prevalence | 13.5% | 14.3% |
| Number of people with impaired glucose tolerance | 251m | 268m |
| Impaired fasting glucose (20-79 years) |  |  |
| Regional prevalence | 9.1% | 9.9% |
| Age-standardised prevalence | 8.6% | 9.2% |
| Number of people with impaired glucose tolerance | 160m | 171m |
| Undiagnosed diabetes (20-79 years) |  |  |
| Regional proportion | 50.0% |  |
| Number of people with undiagnosed diabetes | 108m |  |
| Type 1 diabetes (all age groups) |  |  |
| Number of people with type 1 diabetes | 991,000 |  |"
small-local-384,idf_ar_prevalence_rephrased,4,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p86_c215,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,86,"Figure 4.4 Estimated prevalence (%) of diabetes by age and sex, IDF North America and
Caribbean Region 2024.",0.8425,"| At a glance |  |  |
| --- | --- | --- |
|  | 2024 | 2050 |
| Adult population (20-79 years) | 373m | 415m |
| Diabetes (20-79 years) |  |  |
| Regional prevalence | 15.1% | 16.4% |
| Age-standardised prevalence | 13.8% | 15.3% |
| Number of people with diabetes (20-79 years) | 56m | 68m |
| Number of deaths due to diabetes (20-79 years) | 526,000 |  |
| Healthcare expenditure due to diabetes (20-79 years) |  |  |
| Total healthcare expenditure, USD | 439b | 446b |
| Impaired glucose tolerance (20-79 years) |  |  |
| Regional prevalence | 12.5% | 13.3% |
| Age-standardised prevalence | 11.6% | 12.6% |
| Number of people with impaired glucose tolerance | 47m | 55m |
| Impaired fasting glucose (20-79 years) |  |  |
| Regional prevalence | 14.2% | 14.8% |
| Age-standardised prevalence | 13.6% | 14.3% |
| Number of people with impaired glucose tolerance | 53m | 62m |
| Undiagnosed diabetes (20-79 years) |  |  |
| Regional proportion | 29.1% |  |
| Number of people with undiagnosed diabetes | 16m |  |
| Type 1 diabetes (all age groups) |  |  |
| Number of people with type 1 diabetes | 1.9m |  |"
small-local-384,idf_ar_prevalence_rephrased,5,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p82_c205,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,82,"Figure 4.2 Estimated prevalence (%) of diabetes by age and sex, IDF Europe Region 2024.",0.8422,"| At a glance |  |  |
| --- | --- | --- |
|  | 2024 | 2050 |
| Adult population (20-79 years) | 672m | 659m |
| Diabetes (20-79 years) |  |  |
| Regional prevalence | 9.8% | 11.0% |
| Age-standardised prevalence | 8.0% | 9.4% |
| Number of people with diabetes (20-79 years) | 66m | 72m |
| Number of deaths due to diabetes (20-79 years) | 433,000 |  |
| Healthcare expenditure due to diabetes (20-79 years) |  |  |
| Total healthcare expenditure, USD | 193b | 179b |
| Impaired glucose tolerance (20-79 years) |  |  |
| Regional prevalence | 6.8% | 7.0% |
| Age-standardised prevalence | 5.9% | 6.2% |
| Number of people with impaired glucose tolerance | 45.9m | 46.2m |
| Impaired fasting glucose (20-79 years) |  |  |
| Regional prevalence | 5.9% | 6.0% |
| Age-standardised prevalence | 5.3% | 5.7% |
| Number of people with impaired glucose tolerance | 39.7m | 40.4m |
| Undiagnosed diabetes (20-79 years) |  |  |
| Regional proportion | 33.6% |  |
| Number of people with undiagnosed diabetes | 22m |  |
| Type 1 diabetes (all age groups) |  |  |
| Number of people with type 1 diabetes | 2.7m |  |"
small-local-384,idf_ar_undiagnosed,1,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p56_c146,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,56,3.3 Undiagnosed diabetes,0.8162,"Globally, more than four in ten adults with diabetes
in 2024 were unaware that they have the condition.
This translates to 252 million people living with
undiagnosed – and therefore untreated – diabetes,
placing them at increased risk of complications and
premature death. Thus, there is a clear need to scale
up screening programmes and high-quality, person-
centred health services, especially in low- and middle-
income countries, where over 85% of people with
undiagnosed diabetes live. Table 3.10 Adults (20–79 years) with undiagnosed diabetes in IDF Regions in 2024, sorted by
proportion undiagnosed from highest to lowest. IDF: International Diabetes Federation; AFR: Africa; EUR: Europe; MENA: Middle East and North Africa; NAC: North America and Caribbean; SACA:
South and Central America; SEA: South-East Asia; WP: Western Pacific IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org | 51"
small-local-384,idf_ar_undiagnosed,2,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p46_c118,relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,46,Key messages:,0.7782,"Key messages:

An estimated 589 million adults aged 20–79 years
are living with diabetes. This represents 11.1% of
the world’s population in this age group.

The total number of adults living with diabetes is
predicted to rise to 853 million (13%) by 2050.

An estimated 252 million adults living with diabetes
are unaware they have the condition.

One in four adults (158 million) living with diabetes
are aged over 65.

An estimated 635 million adults aged 20–79 years
are living with impaired glucose tolerance (12%).

Over USD 1 trillion was spent on diabetes in 2024.
This represents 12% of global health expenditure.

Over 3.4 million people died as a result of diabetes
in 2024. This corresponds to 9.3% of global deaths
from all causes.

An estimated 9.1 million people are living with type
1 diabetes. The majority (69%) are aged 20-59.

An estimated 1 in 5 live births (23 million) are
affected by some form of hyperglycaemia
in pregnancy.

IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org | 41
IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org | 41"
small-local-384,idf_ar_undiagnosed,3,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p55_c141,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,55,3.2 Diabetes prevalence in older adults in 2024 and projection to 2050,0.7694,"Across low-income, middle-income, and high-income
countries, 58.7%, 45.5%, and 28.9% of adults living
with diabetes are undiagnosed (Table 3.9). Globally,
86.9% of all people with undiagnosed diabetes live in
low- and middle-income countries, home to four-fifths
of the world’s population. 5 Early diagnosis and the timely initiation of treatment
are crucial for individuals with diabetes to prevent
or delay complications, avoid premature death, 50 | IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org"
small-local-384,idf_ar_undiagnosed,4,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p57_c148,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,57,3.3 Undiagnosed diabetes,0.7593,"Map 3.4 Proportion of adults (20–79 years) with undiagnosed diabetes by country in 2024.

<24%

35-<45%

45-<55%

55-<64%
≥ 65%
No estimates

Table 3.11 Top 10 countries with the largest number of adults (20–79 years) with undiagnosed
diabetes in 2024.

52 | IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org"
small-local-384,idf_ar_undiagnosed,5,Guidance_on_global_monitoring_for_diabet_p71_c155,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,"Guidance on global monitoring for diabetes prevention and control Framework, indicators and application.pdf",71,Outcomes and impacts,0.747,"Outcomes and impacts

General population. Population with diabetes.

59"
small-local-384,idf_en_expenditure_rephrased,1,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p66_c169,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,66,"In 2024, the total global
diabetes-related health
expenditure exceeded
one trillion USD for the
first time.",0.8258,"Figure 3.7 Total diabetes-related health expenditure for adults (20–79 years) with diabetes from
2006 to 2050. 1200 1000 800 USD billion 600 400 200 0 2006
2009
2011
2013
2015
2017
2019
2021
2024
2050 Year Regional distribution Expenditure due to diabetes has a substantial
impact on total health expenditure worldwide,
representing 11.9% of total global health spending.
In the SACA Region, an average of 22.4% of the
total health expenditure was due to diabetes, the
highest percentage of the IDF Regions, followed by
17.0% in the MENA Region. The lowest percentage
of health expenditure due to diabetes was
observed in the EUR Region (8.8%) (Figure 3.10)."
small-local-384,idf_en_expenditure_rephrased,2,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p65_c168,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,65,3.7 The economic impact of diabetes,0.7921,"This represents a 338% increase over 17 years. Part
of this increase can be attributed to improved data
quality. The direct costs of diabetes are expected to
continue to grow. IDF estimates that total diabetes-
related health expenditure will reach USD 1.043
trillion by 2050. This projection is conservative as
it considers only population size, ageing, changes
in sex distribution and urbanisation and assumes
that age and sex-specific diabetes prevalence and
diabetes-related expenditure remain constant. 60 | IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org"
small-local-384,idf_en_expenditure_rephrased,3,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p71_c180,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,71,"Map 3.8 Total diabetes-related health expenditure (USD) by country for adults (20–79 years) with
diabetes in 2024.",0.788,"Map 3.8 Total diabetes-related health expenditure (USD) by country for adults (20–79 years) with
diabetes in 2024.

<50 million

10-<50 million

50-<200 million

200 million-<1 billion
≥ 1 billion

No estimates

Map 3.9 Diabetes-related health expenditure (USD) by country per adult (20–79 years) with
diabetes in 2024.

<250

250-<500

500-<1,000

1,000-<2,000

2,000-<5,000
≥ 5,000
No estimates

66 | IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org"
small-local-384,idf_en_expenditure_rephrased,4,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p41_c108,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,41,"2.12 Estimating diabetes prevalence
for type 1 diabetes across all
age groups",0.7807,"The diabetes-related health expenditure estimates
are presented in US dollars (USD), and in international
dollars (ID), as well as a percentage of total health
expenditures and of gross domestic product
(GDP). IDs account for local purchasing power and
facilitate direct cross-country comparisons of health
expenditures. Health expenditures for diabetes as a
percentage of total health expenditures and of GDP
reflect the direct economic burden of diabetes to
a national economy. Adult incidence data were derived from 30 studies
from 21 countries and used to estimate incidence as a
function of age, assuming a similar pattern of age of
onset across countries. Estimates for countries in
Sub-Saharan Africa were produced separately due
to the later peak age of onset in that region. 32,34 36 | IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org"
small-local-384,idf_en_expenditure_rephrased,5,Availability__price_and_affordability_of_p46_c122,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,"Availability, price and affordability of health technologies for the management of diabetes.pdf",46,References,0.7748,"References 1.
Worldwide trends in diabetes prevalence and treatment from 1990 to 2022: a pooled analysis of 1108 population-
representative studies with 141 million participants. Zhou, Bin et al. The Lancet, Volume 404, Issue 10467, 2077 -
20931. Availability, price and affordability of health technologies for the management of diabetes 2.
World Health Oragnization. Diabetes. 2024. https://www.who.int/news-room/fact-sheets/detail/diabetes (accessed
25 April 2023). 3.
Green A, Hede SM, Patterson CC, et al. Type 1 diabetes in 2017: global estimates of incident and prevalent cases in
children and adults. Diabetologia 2021; 64(12): 2741-50. 4.
Basu S, Yudkin JS, Kehlenbrink S, et al. Estimation of global insulin use for type 2 diabetes, 2018-30: a
microsimulation analysis. The lancet Diabetes & endocrinology 2018. 5.
World Health Oragnization. WHO list of priority medical devices for management of cardiovascular diseases and
diabetes. Geneva: World Health Organization, 2021. https://iris.who.int/handle/10665/341967 6.
World Health Oragnization. Priority Medical Devices Information System. 2024. https://medevis.who-
healthtechnologies.org/ (accessed 4 March 2024)."
small-local-384,idf_ar_regions,1,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p35_c94,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,35,"2.3 Estimating diabetes prevalence
and projections for the future",0.6518,"Country prevalence estimates were then aggregated
to produce estimates for the seven IDF Regions
and for countries in the four World Bank income
classification categories. The UNPD World Population Prospects (2022 Revision)
estimates were used to transform prevalence
estimates into the number of people with diabetes
for each nation. To project diabetes estimates forward
to the year 2050, the population projection for 2050
from the UNPD for each country was used. The 2050
diabetes projection assumes that diabetes prevalence
does not change for each age group but considers the
changes in population age structure and degree of
urbanisation. 7 This approach is likely to underestimate
future diabetes prevalence as it does not take into
account an increasing prevalence of obesity and other
risk factors, independent of age and urbanisation,
known to result in a higher diabetes incidence. 30 | IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org"
small-local-384,idf_ar_regions,2,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p35_c91,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,35,"2.3 Estimating diabetes prevalence
and projections for the future",0.6417,"2.3 Estimating diabetes prevalence
and projections for the future 2.4 Extrapolating data One-third of countries or territories with more than
50,000 habitants (62 countries out of 215 countries or
territories, 29%) do not have in-country data sources
on diabetes prevalence that fulfil the IDF Diabetes
Atlas inclusion criteria. Under such circumstances,
estimates were generated by extrapolation using
diabetes prevalence data from countries that are
similar in ethnicity, 8 language, 9 World Bank income
classification, 10 and geographic location. Smoothed age- and sex-specific prevalence estimates
for each selected data source were produced using
a logistic regression model. If more than one data source was available for
an individual country, the country-level diabetes
estimates were derived as the average prevalence
estimated from the various data sources, each
weighted by the analytical hierarchy process quality
score. This permitted the higher-quality studies to
contribute more to the final country estimate. The
details of the logistic regression model have been
described in a previous publication, 4 ."
small-local-384,idf_ar_regions,3,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p36_c95,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,36,2.6 Standardisation of estimates,0.6374,"2.6 Standardisation of estimates These were produced by standardising 2024
prevalence estimates from each country to the age
structure of the UN Population Division’s estimated
world population (2022 Revision). They are referred
to as age-standardised and indicated with a footnote:
‘standardised to world population’. This latter
standardisation approach removes the effect of
differences in the age structure between countries.
The age-standardised diabetes prevalence in 2050 was
calculated using the UN projected global age structure
for 2050. 6 It is important to appreciate that the IDF Diabetes
Atlas presents two sets of prevalence estimates
for diabetes, impaired glucose tolerance (IGT),
and impaired fasting glucose (IFG) for each country
in 2024. The first set is calculated by applying the computed
age-, sex- and urbanisation-specific prevalence rates
from the literature to the country’s 2024 age-, sex- and
urban/rural setting distribution as estimated by the
UN Population Division, World Population Prospects
(2024 Revision). 6,12"
small-local-384,idf_ar_regions,4,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p70_c179,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,70,"Figure 3.12 Diabetes-related health expenditure as a percentage of Gross Domestic Product
(GDP) by World Bank income classification, 2024.",0.6334,"| Rank | Country or territory | Total diabetes-rel (USD billion) in ad | ated health expenditure in 2024 ults (20-79 years) |
| --- | --- | --- | --- |
| Highest |  |  |  |
| 1 | United States of America |  | 404.5 |
| 2 | China |  | 168.9 |
| 3 | Brazil | 45.1 |  |
| 4 | Germany | 40.4 |  |
| 5 | Japan | 34.0 |  |
| 6 | United Kingdom | 23.6 |  |
| 7 | France | 22.5 |  |
| 8 | Mexico | 19.5 |  |
| 9 | Argentina | 15.4 |  |
| 10 | Italy | 15.4 |  |
| Lowest |  |  |  |
| 1 | Niue | 0.8 |  |
| 2 | Nauru | 1.7 |  |
| 3 | Tuvalu | 2.1 |  |
| 4 | Tonga | 4.5 |  |
| 5 | St Kitts and Nevis | 5.6 |  |
| 6 | St Vincent and the Grenadines | 5.9 |  |
| 7 | Gambia | 5.9 |  |
| 8 | Sao Tome and Principe | 6.3 |  |
| 9 | Seychelles | 6.6 |  |
| 10 | Comoros | 7.1 |  |"
small-local-384,idf_ar_regions,5,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p79_c198,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,79,Key messages:,0.6226,"Diabetes in Africa
2024 Estimates are provided for 49 Sub-Saharan African
countries and territories in the IDF Africa (AFR) Region.
For this edition of the IDF Diabetes Atlas, a total of
35 data sources from 27 countries met the inclusion
criteria. About half (45%) of the countries in the IDF
AFR Region lack high-quality, in-country data sources.
Only three countries (Cape Verde, Gambia and Sao
Tome and Principe) had studies conducted within
the past five years. Map 4.1 Age-standardised prevalence
(%) of diabetes (20–79 years), IDF Africa
Region 2024. Despite the lowest prevalence estimate of 5.0%
among IDF Regions, the expected increase in the
number of people with diabetes by 2050 is the
highest at 142%, reaching 60 million. The AFR Region
is also predicted to have the highest increase in the
number of people with impaired glucose tolerance
and impaired fasting glucose by 2050, reaching 135
million (138% increase) and 88 million (134% increase)
respectively. The proportion of undiagnosed diabetes
is also highest of all the IDF Regions at 72.6%. <5% 5-<6% 6-<7% ≥ 7%"
small-local-384,who_en_recommendation_count,1,WHO_recommendations_on_care_for_women_wi_p22_c47,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,22,"2.2.2 Evidence on values, resource use and cost–effectiveness, equity and
human rights, acceptability and feasibility",0.8165,"WHO recommendations on care for women with diabetes during pregnancy 2.2 Evidence identification and retrieval Evidence to support the development of the guideline recommendations was derived from several sources by the systematic review teams working in collaboration with the WHO Steering Group. 2.2.1 Evidence on effectiveness To inform the development of the recommendations, WHO commissioned a set of three de novo systematic reviews on the management of diabetes during pregnancy, one of which covered nine priority questions. External groups of systematic reviewers were asked to prepare review protocols with clear PICO questions and criteria for identification of studies, including search strategies for different bibliographic databases, methods for assessing risk of bias and a data analysis plan (19–21). The WHO Steering Group and the guideline methodologists reviewed and endorsed the protocols before the systematic reviews were conducted. The search strategies employed to identify the studies and the specific criteria for inclusion and exclusion of studies are described in the individual systematic reviews. Studies from low-, middle- and high-"
small-local-384,who_en_recommendation_count,2,WHO_recommendations_on_care_for_women_wi_p1_c0,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,1,,0.8136,"WHO recommendations on
care for women with diabetes

during pregnancy"
small-local-384,who_en_recommendation_count,3,WHO_recommendations_on_care_for_women_wi_p3_c1,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,3,,0.8136,"WHO recommendations on
care for women with diabetes

during pregnancy"
small-local-384,who_en_recommendation_count,4,WHO_recommendations_on_care_for_women_wi_p72_c189,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,72,"Annex 3.
Summary and management
of declared interests from
GDG members",0.8068,"WHO recommendations on care for women with diabetes during pregnancy

56"
small-local-384,who_en_recommendation_count,5,WHO_recommendations_on_care_for_women_wi_p11_c18,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,11,Executive Summary,0.8055,"detected in pregnancy, but did not provide recommendations on diabetes management (6). The WHO 2016 antenatal care guidelines identified this as a priority research area, particularly in low- and middle-income countries (10). In a review of pregnancy-specific guidelines, 25 guidelines relating to diabetes in pregnancy were found (25 addressed GDM and four addressed type 1 and/or type 2 diabetes), of which 18 were from upper middle- or high-income countries, two were from low- and middle-income countries, and five were from international societies (11). Given that the disease burden of diabetes is global, with most cases in low- and middle-income countries, guidelines applicable to these environments are needed."
small-local-384,who_ar_monitoring_scope,1,WHO_recommendations_on_care_for_women_wi_p11_c18,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,11,Executive Summary,0.8094,"detected in pregnancy, but did not provide recommendations on diabetes management (6). The WHO 2016 antenatal care guidelines identified this as a priority research area, particularly in low- and middle-income countries (10). In a review of pregnancy-specific guidelines, 25 guidelines relating to diabetes in pregnancy were found (25 addressed GDM and four addressed type 1 and/or type 2 diabetes), of which 18 were from upper middle- or high-income countries, two were from low- and middle-income countries, and five were from international societies (11). Given that the disease burden of diabetes is global, with most cases in low- and middle-income countries, guidelines applicable to these environments are needed."
small-local-384,who_ar_monitoring_scope,2,WHO_recommendations_on_care_for_women_wi_p27_c61,relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,27,3,0.8065,"3 Recommendations
and supporting
evidence The GDG issued 27 recommendations – four on care for all women with diabetes (type 1, type 2 or gestational) during pregnancy, six on glucose monitoring, two on pharmacological treatment for pregnant women with type 1 diabetes, four on pharmacological treatment for pregnant women with type 2 diabetes and two on pharmacological treatment for women with GDM, and nine on additional monitoring and assessments. This section outlines the recommendations corresponding to the priority questions. To ensure that the recommendations are correctly understood and appropriately implemented in 11 practice, additional ‘remarks’ reflecting the summary of the discussions by the GDG are included. The recommendations should be applied in conjunction with the implementation considerations. The EtD frameworks – presenting the available effectiveness evidence, the balance between the desirable and undesirable effects, values of stakeholders, resource requirements, cost–effectiveness, acceptability, feasibility and equity, and human rights that were considered in formulating each recommendation – are presented separately in the web annexes to this guideline."
small-local-384,who_ar_monitoring_scope,3,WHO_recommendations_on_care_for_women_wi_p34_c85,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,34,"3.1.2
Glucose monitoring",0.7987,"and limited empirical evidence on the harms and benefits of different modes of glucose monitoring during pregnancy, these recommendations provide guidance on the appropriate mode of monitoring for the different types of diabetes."
small-local-384,who_ar_monitoring_scope,4,WHO_recommendations_on_care_for_women_wi_p17_c37,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,17,1.1 1 Introduction,0.7825,"of pregnancy-specific guidelines, 25 guidelines relating to diabetes in pregnancy were found (25 addressed GDM and four addressed type 1 and/or type 2 diabetes) of which 18 were from upper middle- or high-income countries, two were from low- and middle-income countries, and five were from international societies (11). Given that the disease burden of diabetes is global, with most cases in low- and middle-income countries, guidelines applicable to these environments are needed."
small-local-384,who_ar_monitoring_scope,5,WHO_recommendations_on_care_for_women_wi_p34_c84,not_relevant,,,unjudged,unjudged,deterministic certified source/page/section/anchor match,certified_anchor_oracle,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,34,"3.1.2
Glucose monitoring",0.7726,"•
Indirect evidence from the same review (16) suggests that some health-care providers would like more 18 specialized training to better understand diabetes management during pregnancy ( moderate confidence ). 3.1.2
Glucose monitoring Mode of glucose monitoring Recommendations 5
For pregnant women with type 1, type 2 or gestational diabetes, recommend SMBG in addition to routine care, where feasible. 6
For pregnant women with type 1 diabetes, recommend the use of a CGM system, where feasible. 7
For pregnant women with type 2 or gestational diabetes, do not routinely recommend use of a CGM system. Rationale •
Regular monitoring of blood glucose levels, and recognizing when they are low or high, is crucial to managing diabetes during pregnancy and preventing complications. Women using insulin or other glucose-lowering agents require more frequent monitoring. •
The GDG noted that SMBG has been standard care for people with type 1 diabetes since the mid- to late- 1980s and it is unethical not to offer it in this population. •
In the context of potential harm to the developing baby from both hypoglycaemia and hyperglycaemia"
